"predicted_nutrient","experiment_num","measured_con","lm_predicted","gbm_predicted","hybrid_gbm_predicted"
"TN",1,0.582,0.891281017989015,0.628893190407613,0.727589721933133
"TN",2,1.01,1.30152705129376,1.11102049460778,1.21748389218404
"TN",2,1.1,0.560890234707887,0.919589151882273,0.770033215136958
"TN",2,0.66,0.557101383305776,0.831966579341074,0.794678439442866
"TN",2,1.86,0.68301681790115,1.24680498669325,1.5102419579235
"TN",2,1.8,0.707784711093874,1.39441438820433,1.17350075972393
"TN",2,1.85,0.815581080134953,1.36863474496979,1.32126222307558
"TN",2,1.19,0.627758273823891,1.42867946264643,1.69693188233449
"TN",2,0.88,0.897540219123911,1.19067913796223,1.36344821044751
"TN",2,1.07,1.24498164279008,1.09189925901118,1.04487623574343
"TN",2,0.85,0.552540717603645,0.714388504519626,0.647366404147195
"TN",2,1.45,0.542122006461244,0.464961925851546,0.480281233620049
"TN",2,0.71,0.575225657546716,1.11445061030459,0.705571524403202
"TN",2,0.63,0.563728449859478,0.7634526474131,0.677779131735693
"TN",2,0.32,0.545179646669038,0.823207516920436,0.749532467535257
"TN",2,1.66,0.543766290706238,0.418204389367254,0.501414753004046
"TN",2,2,0.556940724232556,1.32211600145237,1.39528769531446
"TN",2,1.3,0.572412100728386,1.01779106289811,0.980574408372433
"TN",2,0.65,0.561618693900046,0.941339662722291,0.912808963068191
"TN",2,1,0.557262087965287,0.877227654968875,0.870377579347951
"TN",2,0.57,0.560162720378853,0.654821574045511,0.800894325957981
"TN",2,0.72,0.544786679457683,0.925571139073295,0.861738624543696
"TN",2,0.65,0.545730276423058,0.816743865878359,0.845704606309687
"TN",2,1.3,0.553817122017808,1.13095954660754,0.935309299168118
"TN",2,0.6,0.676937066198481,0.893934997602195,0.93391671661125
"TN",2,0.703,0.623517724303175,0.722899779310856,0.765033209303501
"TN",2,0.574,0.570187611530879,0.582646676858955,0.432385430634165
"TN",2,0.85,0.566254289130121,0.690338315804518,0.652217670922686
"TN",2,0.49,0.620199579697651,0.601656250274692,0.584642749205038
"TN",2,0.32,0.606577563059187,0.492450246695632,0.588476379252543
"TN",2,0.55,0.600744891330455,0.539804734177635,0.621221130497969
"TN",2,0.96,0.56641763408933,0.755448545004652,0.542536081058635
"TN",2,1.3,0.695440908002691,0.89277740755649,0.78913277313802
"TN",2,1.1,0.854839824159153,0.830930708016384,1.21606681338014
"TN",2,0.96,1.46469679710141,1.13229356820589,1.16607111013981
"TN",2,0.53,0.635684050994355,0.476366754034456,0.514242951393186
"TN",2,0.56,0.582068323585955,0.351793176911939,0.391011158382038
"TN",2,1.9,0.7635630758535,1.50036858981549,1.02280793921974
"TN",2,2.2,0.753282076673104,0.810595324311047,0.68994082670052
"TN",2,0.65,1.09233767930954,0.78088490511831,0.702928928874691
"TN",2,0.33,0.559678235906699,0.367320059166887,0.292772978690499
"TN",2,0.58,0.5673986969178,0.580108420736037,0.601226102714229
"TN",2,0.67,0.625679519910892,0.672826330635151,0.66977665660736
"TN",2,2.2,0.691042062870224,0.953354786823843,1.2210529513979
"TN",2,0.78,0.680853261448132,0.749923051532884,0.76022222059076
"TN",2,0.61,0.621453012513199,0.498946073900234,0.449894432400853
"TN",2,0.56,0.584929344088919,0.353142330841271,0.311280025435395
"TN",2,0.36,0.554936394117911,0.350015451326724,0.382835515315033
"TN",2,0.43,0.553098782016503,0.335153011117134,0.339219875754952
"TN",2,1.1,0.586026976165971,0.738004717947447,0.937225987536038
"TN",2,0.45,0.618502536503513,0.676751159479877,0.766091635705528
"TN",2,0.64,0.607803464743856,0.676607781721221,0.563322236206029
"TN",2,0.65,0.579388383260747,0.730758849466913,0.691789158284304
"TN",2,0.85,0.582908344290944,0.555017608214334,0.720277717499478
"TN",2,0.53,0.589162292305998,0.521254526128423,0.54769937302007
"TN",2,0.78,0.58358123409541,0.598944225843491,0.716150947571473
"TN",2,0.81,0.756439021342126,0.614267475464676,0.668888622913343
"TN",2,0.69,0.767648231883884,0.715372435595748,0.638651097830617
"TN",2,0.52,0.633761818432851,0.606856060545594,0.603499882535134
"TN",2,0.7,0.643060406237009,0.624220097176805,0.603499882535134
"TN",2,0.48,0.669075626096956,0.568993010881029,0.661326903556277
"TN",2,0.49,0.665419069793336,0.570178277130126,0.598067516045186
"TN",2,0.29,0.609998741177489,0.51137744711764,0.485595693577869
"TN",2,0.39,0.597547935826597,0.491574144982061,0.475260029513849
"TN",2,0.42,0.578720328749371,0.463971387931869,0.419798585255804
"TN",2,0.36,0.568709424214925,0.372808965284168,0.368824421210379
"TN",2,0.43,0.559920426122406,0.32387698113684,0.345792817994969
"TN",2,0.46,0.572412100728386,0.40821422145637,0.351477098207146
"TN",2,0.39,0.550155383294399,0.385281928453782,0.390712807165054
"TN",2,0.39,0.547069836666287,0.35147469559765,0.328959139962451
"TN",2,0.27,0.547069836666287,0.348537510320454,0.324554557907238
"TN",2,0.13,0.540950562220842,0.205098056924103,0.215803442125356
"TN",2,0.21,0.552062824646602,0.342254654411674,0.327257881615963
"TN",2,0.15,0.552620407141301,0.38939292385503,0.340056930010837
"TN",2,0.28,0.65164909068444,0.825535259016232,0.728290097583199
"TN",2,0.42,0.602306345107513,0.47306073416876,0.539533210061735
"TN",2,0.7,0.71239286020266,0.663425959743322,0.540762938888996
"TN",2,0.63,0.621990973057823,0.527963056689707,0.408934002772078
"TN",2,0.58,0.632666010202157,0.647425271210113,0.911414386776888
"TN",2,0.86,0.639730513349902,0.662514004832932,0.949010050649311
"TN",2,0.55,0.633761818432851,0.662052081853705,0.503974121596786
"TN",2,0.43,0.758952209844418,0.477616549791264,0.454761986943788
"TN",2,0.51,0.674695462011184,0.543023509528882,0.471539777221998
"TN",2,0.49,0.63002562342698,0.449052346576945,0.436453187395517
"TN",2,0.26,0.615832442269974,0.427258395174473,0.42665630888422
"TN",2,0.38,0.579889930576363,0.355776907903343,0.349841487537386
"TN",2,0.34,0.561618693900046,0.298284161857452,0.29473578288943
"TN",2,0.38,0.56040512024609,0.298434679024726,0.286054545048418
"TN",2,0.28,0.557342458437051,0.299829662343122,0.270598022590076
"TN",2,0.32,0.556378783385151,0.299829662343122,0.272879322842049
"TN",2,0.33,0.550076049969437,0.37267754669777,0.371074129490057
"TN",2,0.36,0.555016429169205,0.309300431138801,0.316210741328189
"TN",2,0.35,0.554776360147912,0.321456694694181,0.33078592769422
"TN",2,0.56,0.547859348775525,0.401812428569352,0.404936191223949
"TN",2,0.52,0.547543407445339,0.402230824795897,0.406564238348222
"TN",2,0.54,0.546990948282301,0.405071194446066,0.406386625157572
"TN",2,0.42,0.54408005257947,0.379560795530855,0.33834356720893
"TN",2,0.31,0.542513050843949,0.276878799415938,0.252231085174695
"TN",2,0.26,0.541731243206609,0.299469744534221,0.293909872796183
"TN",2,0.21,0.541028579445449,0.237875859183504,0.263955616778374
"TN",2,0.35,0.540950562220842,0.246655118588891,0.255671175178423
"TN",2,0.17,0.541653124656715,0.259172999445679,0.260956402675229
"TN",2,1.7,0.621184206747004,1.31816199184096,1.29270890179529
"TN",2,1.8,0.670717952255415,0.976572391651437,0.947343845681507
"TN",2,1.9,0.718480141065134,1.3085272703767,1.40560769762148
"TN",2,0.91,1.07530129633561,1.1304982596978,1.07564772172716
"TN",2,2.1,0.637152521828904,1.26135285502454,1.04520930834681
"TN",2,1.3,0.618948675822164,0.795547052188394,0.789022192678383
"TN",2,0.94,0.727551329350393,0.536908360699725,0.688568212397585
"TN",2,0.34,0.600571646171899,0.449390870908415,0.507644471346561
"TN",2,0.48,0.555016429169205,0.335756331046026,0.326197520945672
"TN",2,0.41,0.550076049969437,0.345008534960664,0.33086700650642
"TN",2,0.5,0.549521035426222,0.35490786064508,0.363497449139143
"TN",2,0.48,0.546596675479022,0.338893329530554,0.38228614742873
"TN",2,1.4,0.553098782016503,0.764651259689285,1.08601002461306
"TN",2,0.59,0.548254532374208,0.302197400159961,0.350970723418636
"TN",2,0.77,0.545022425632801,0.544956284659106,0.498425485634263
"TN",2,0.56,0.546202687612337,0.452662174161016,0.338459656536191
"TN",2,0.19,0.547938362402372,0.509915448399657,0.399818749282783
"TN",2,0.4,0.547227648313238,0.384947701060768,0.394908919162296
"TN",2,0.23,0.547069836666287,0.392362404676537,0.403605254232815
"TN",2,0.44,0.55389699488941,0.541296580430873,0.433595882607524
"TN",2,1.4,0.559032907104605,0.528334067241088,1.18106889521064
"TN",2,1.2,0.565764535292894,0.529821761441555,1.21655449419138
"TN",2,0.66,0.612643541119669,0.879287203332962,0.644946806220814
"TN",2,0.71,0.596170743261325,1.09617102065482,0.834971373697532
"TN",2,1.3,0.910183787295265,0.881759945874369,1.09969540711728
"TN",2,1.3,0.951934877997233,1.14258032597509,0.95178149415364
"TN",2,1.5,0.860033236652455,1.14680575742217,1.00911380399104
"TN",2,1.3,0.694338578095059,1.17268523018537,1.24887214789541
"TN",2,0.76,0.702902202340046,1.17268523018537,1.07088597438726
"TN",2,1.8,0.750679398349371,1.07616562714844,1.01733618005463
"TN",2,1.3,0.921409538238934,1.0277248146085,1.0627225602194
"TN",2,1.3,0.882650475036658,1.05812503746562,1.18079902081074
"TN",2,0.63,0.633213677273616,0.708886638177065,0.657227115221838
"TN",2,0.35,0.603784778078905,0.514815235591626,0.548744429367046
"TN",2,0.52,0.5963427189042,0.465195283851109,0.422951050672091
"TN",2,0.35,0.587380735980164,0.441659749317828,0.43096202265969
"TN",2,0.39,0.581397179012236,0.347576354867296,0.340139880364212
"TN",2,0.4,0.561537707546553,0.327273250756555,0.299319986965871
"TN",2,0.42,0.558066309176145,0.32990007816324,0.310112313737117
"TN",2,0.44,0.557503232638477,0.32990007816324,0.310112313737117
"TN",2,0.29,0.557181729841644,0.317265149435069,0.301276448809725
"TN",2,0.37,0.556699822868997,0.317265149435069,0.301276448809725
"TN",2,0.16,0.554696360470371,0.227794116578275,0.211941084952002
"TN",2,0.18,0.553657410826347,0.252521049990713,0.237440821203523
"TN",2,0.13,0.552142445260706,0.249513708212805,0.232606580237755
"TN",2,0.29,0.554296533581649,0.207292534218774,0.207111617211799
"TN",2,0.29,0.553657410826347,0.2256961587431,0.212094243932177
"TN",2,0.2,0.547543407445339,0.273494528464503,0.321579120844631
"TN",2,0.22,0.547385504738536,0.273494528464503,0.321579120844631
"TN",2,0.59,0.545887700907874,0.283055969892653,0.257604701279569
"TN",2,0.17,0.544786679457683,0.282686034393346,0.228007499804853
"TN",2,0.17,0.54392314938888,0.276171570702741,0.253478898525
"TN",2,0.16,0.542278390083817,0.241324956769237,0.243424568063776
"TN",2,0.29,0.541809373022954,0.255046698459193,0.221476157603463
"TN",2,0.33,0.541731243206609,0.252887161699152,0.218723936117014
"TN",2,0.33,0.541340762352256,0.314811910187862,0.322801697809349
"TN",2,0.85,0.54983811787948,0.451065022202592,0.435909303676834
"TN",2,0.43,0.595912873188772,0.716296429714148,0.713809271814499
"TN",2,0.21,0.542513050843949,0.260078582371943,0.292010203538941
"TN",2,0.18,0.541028579445449,0.323386382084769,0.302155418772167
"TN",2,0.23,0.540950562220842,0.310051346553328,0.271532520656653
"TN",2,0.44,0.667244843171403,0.622736627699949,0.703616432901969
"TN",2,0.47,0.578470006748753,0.434877977256332,0.589106453070709
"TN",2,0.26,0.541262699373566,0.34142984354475,0.33796214448134
"TN",2,0.19,0.541184648388475,0.33209126950293,0.310686172790851
"TN",2,0.35,0.542669548008128,0.241698327769481,0.238461608962158
"TN",2,1.6,0.623607649567591,1.12800232091623,1.28851512319638
"TN",2,2,0.608768411757153,0.818783624913241,0.878291010374364
"TN",2,0.82,0.590012550779242,0.669030681246905,0.601975651143963
"TN",2,1.3,0.571175204143221,0.957380606686471,0.94703750427873
"TN",2,1.2,0.541496920612673,0.526336431793166,0.424221622797902
"TN",2,1.8,0.541184648388475,0.693521196424159,0.444110152280136
"TN",2,1.7,0.541184648388475,0.699514248818172,0.785210491563836
"TN",2,0.51,0.541184648388475,0.699514248818172,0.824754856363115
"TN",2,1,0.541028579445449,0.650059012324109,0.619407434665273
"TN",2,0.45,0.552700107419731,0.551693316410543,0.465787461356145
"TN",2,1,1.00846194416257,1.40432325981539,1.30192933877996
"TN",2,1.2,0.939388448896384,1.65048396053297,1.53798408029905
"TN",2,1.2,0.861771376948854,1.60907132177983,1.28704819068132
"TN",2,1.1,0.693138029392634,1.18823040849194,1.17199896038485
"TN",2,0.59,2.20543174491473,0.900297912848194,0.817902525647056
"TN",2,0.49,0.726083902702133,0.6628353773159,0.548068192708871
"TN",2,0.4,0.639546025365371,0.507725287145115,0.614764616597868
"TN",2,0.36,0.582320202690413,0.504988812412216,0.497540332353654
"TN",2,0.48,0.579137772297165,0.487957096453568,0.504874357010881
"TN",2,0.32,0.565601377906062,0.503408380150861,0.474022532800156
"TN",2,0.3,0.548650000281104,0.379158085430897,0.334867774442894
"TN",2,0.27,0.548017388170741,0.350630220781996,0.334926870543049
"TN",2,0.31,0.54809642459042,0.333076404042373,0.322939416427819
"TN",2,0.33,0.548254532374208,0.373637649911889,0.350900787961842
"TN",2,0.4,0.544865249936581,0.424701131973391,0.38775718277205
"TN",2,0.26,0.544786679457683,0.427498963039678,0.4025531703156
"TN",2,0.26,0.54683320489583,0.499727647280909,0.660377821879953
"TN",2,0.31,0.544001595327341,0.459399729526783,0.460460373734981
"TN",2,0.47,0.543687878699095,0.411243891511501,0.442680687582306
"TN",2,0.3,0.542200192634429,0.441692897877376,0.370651390239483
"TN",2,0.23,0.542434819556088,0.373697980880929,0.291029812770691
"TN",2,0.15,0.544237001772088,0.334247321358777,0.304505833025804
"TN",2,1.1,0.545101030111594,0.313669570199606,0.324560512157763
"TN",2,0.44,0.545022425632801,0.289037934607197,0.408129709162067
"TN",2,1.3,0.548175472408926,0.390468505812459,0.447935367825085
"TN",2,2.2,0.546990948282301,0.489326852845738,0.498648665108444
"TN",2,1,0.557342458437051,0.70107838229864,0.906683697293149
"TN",2,0.71,0.565275205044195,0.979539426171267,0.784425816627714
"TN",2,0.69,0.56202380243208,0.96043821818789,0.909582768628255
"TN",2,1.6,0.596428724922296,0.947828277176593,1.01759295792007
"TN",2,1.5,0.557744481662483,0.740291669804345,0.682678732137647
"TN",2,0.83,0.55846885529105,0.770608619769531,0.715631612778822
"TN",2,1,0.54675435063454,0.718494944881342,0.758282637624454
"TN",2,0.72,0.545258273822637,0.712213058247752,0.705451093745641
"TN",2,0.97,0.543217642570278,0.675561073954385,0.793047986993047
"TN",2,0.78,0.543139309679113,0.709658027518751,0.701601141669048
"TN",2,0.65,0.542826089577675,0.650314966548717,0.741784054837473
"TN",2,0.74,0.542278390083817,0.545817686860415,0.583677601580306
"TN",2,0.19,0.541731243206609,0.590893373705364,0.532691078597988
"TN",2,0.68,0.541496920612673,0.554135466812394,0.594583848190777
"TN",2,0.55,0.540950562220842,0.547796119420911,0.558377775118639
"TN",2,0.75,0.540950562220842,0.580237483755458,0.63224215808116
"TN",2,0.86,0.552301719436513,0.795002954681614,1.16215521323852
"TN",2,0.77,0.550869900540872,0.902677938670413,1.08283603044266
"TN",2,2,0.553338125097455,1.18986231270787,1.32423987513288
"TN",2,2.3,0.595826941557357,1.47330508187827,1.0412532921064
"TN",2,1.8,0.930489743592072,1.75152132753155,1.62312311163149
"TN",2,1.5,0.651273295544711,1.46965503910725,1.30193530153098
"TN",2,1,0.629480713706121,1.38901402085838,1.09912675859935
"TN",2,1,0.689449390660657,1.05871895320009,0.938615764262978
"TN",2,1.1,0.771643955604744,1.09933851857773,1.0151546864394
"TN",2,0.77,0.650147209029347,0.976300146480677,0.905805530313547
"TN",2,0.79,0.731022006698297,0.814831937895862,0.905296524187209
"TN",2,1.4,0.634493410915281,0.741479922621109,0.901747479918391
"TN",2,0.55,0.585689023405696,0.704856788401559,0.718329732165898
"TN",2,0.83,0.605354133941765,0.751880206844368,0.762250580279998
"TN",2,0.66,0.675376902337425,0.665666747780786,0.69101349995724
"TN",2,1.1,0.572990235176633,0.827224739881448,0.773124638363396
"TN",2,0.73,0.555016429169205,0.698369623165631,0.65970420026764
"TN",2,0.83,0.547306570834687,0.594096010375713,0.621669101013091
"TN",2,0.52,0.54841268502037,0.460175763112172,0.468043356061434
"TN",2,0.6,0.544393996239385,0.466246716301126,0.460991607260638
"TN",2,0.37,0.541731243206609,0.404858630772444,0.346692959326755
"TN",2,0.22,0.541106608658466,0.537249066608094,0.649476927740763
"TN",2,1.8,0.593511459178605,1.54615684430118,1.41998098604676
"TN",2,0.98,0.589077334119619,1.02717882167487,0.986725678670708
"TN",2,1.2,0.79491168305791,1.42359787803161,1.61350644574749
"TN",2,1.4,1.05198683610345,1.51998550420002,1.57832404702798
"TN",2,0.38,0.601525111152242,0.721703026442822,0.555180381079485
"TN",2,0.22,0.541731243206609,0.241422250736258,0.230432465755582
"TN",2,0.64,0.577719690211249,0.953094343771632,0.92561758182101
"TN",2,2,0.706459026041582,1.36307162313259,1.35795818291167
"TN",2,1.3,1.38939234166669,1.40803290778628,1.26159813067681
"TN",2,1.2,3.61465086185224,1.70042336107958,1.51575339499235
"TN",2,1.4,3.45063699388263,1.58387705358402,1.53658310987949
"TN",2,1.2,0.682721383080877,1.01960768401077,1.06742156106688
"TN",2,1,0.650522354399091,0.851661862423618,0.952079999614581
"TN",2,0.59,0.876308904121153,0.921422727438698,0.961387977039978
"TN",2,0.6,0.862268632858517,0.810860453935891,0.902224189546276
"TN",2,0.27,0.541809373022954,0.304409607930661,0.317588635053601
"TN",2,0.27,0.541184648388475,0.355808444143525,0.329831150555133
"TN",2,1.3,0.544629572488236,0.378598266735309,0.390543860124204
"TN",2,0.58,0.605179559551819,0.826972619090226,0.838825803535589
"TN",2,0.54,0.546202687612337,0.443512878597949,0.420358087267154
"TN",2,0.39,0.5407945607845,0.310424043566922,0.26802637491714
"TN",2,1.1,0.545730276423058,0.651465173889257,0.433515368351517
"TN",2,1.6,0.696444544067646,1.31823599642554,1.61048163810781
"TN",2,2.3,0.712187417566691,1.65358287932351,1.68715776816513
"TN",2,2.3,0.589757344395841,1.05415452111055,0.897636967892969
"TN",2,2.1,0.616721190173526,1.27281711318184,1.57530104599295
"TN",2,1.5,0.685879286515363,1.36620535956143,1.32161276482798
"TN",2,1.1,0.626944027769241,0.840579017829448,0.926743413051074
"TN",2,0.9,0.572907608248035,0.692449084738811,0.651760122086569
"TN",2,0.82,0.580643065725148,0.810045671592136,0.71287195262026
"TN",2,0.74,0.584254899865947,0.641850966390724,0.968732301909665
"TN",2,0.63,0.550393452674989,0.47242870660671,0.526916142383553
"TN",2,1.1,0.602219491526772,1.13254141978763,1.10139682518943
"TN",2,0.97,0.580224536369321,0.944164060323804,0.821893560778429
"TN",2,0.56,0.664268525378591,0.744290227731983,0.680360149436776
"TN",2,1.6,0.60395895012029,1.08892445523756,1.05723968317443
"TN",2,1.4,0.850781296253549,1.09605092894672,1.20970758081407
"TN",2,1.3,0.710750979958749,1.25357109881676,1.29406383835158
"TN",2,0.81,0.590864036315862,0.855912083654145,0.848748674721124
"TN",2,0.9,0.623248025458303,0.936331202214296,0.942453836525748
"TN",2,0.63,0.591290240188673,0.79354207709639,0.90312740572949
"TN",2,0.54,0.594196588053747,0.780255003074974,0.85701594249584
"TN",2,0.98,0.813349416242748,0.886407902515233,0.902580114809801
"TN",2,0.81,1.01195837821162,0.798135963121582,0.907471832818916
"TN",2,0.89,0.846009689104681,0.7934453077637,0.854722903778458
"TN",2,0.59,0.563972392728992,0.638443738410225,0.603554849027791
"TN",2,1.4,0.579889930576363,0.995474898145766,0.743482647453657
"TN",2,1.4,0.636876925334295,1.04418073498749,1.15109086758109
"TN",2,0.87,0.605179559551819,0.817209662006388,1.04755792963749
"TN",2,0.81,0.840052509031667,0.804682983202642,0.915392820198099
"TN",2,0.65,0.63991505368207,0.650627656255279,0.696913020833099
"TN",2,0.57,0.580894328076111,0.700544143141179,0.604855567804069
"TN",2,0.43,0.548808267753264,0.65970452245256,0.538200762773682
"TN",2,0.83,0.564542003098308,0.774923723027866,0.905114248121909
"TN",2,0.95,0.646594098166043,0.854696869547694,1.01691071813951
"TN",2,0.84,0.609119680897043,0.814634989082742,0.819238578298085
"TN",2,1.1,0.610790980305075,0.958607878262889,0.980108497840585
"TN",2,0.46,0.576138883343774,0.744397873065809,0.609293378712672
"TN",2,0.4,0.54714873642775,0.548543618089735,0.506789545399665
"TN",2,0.4,0.54188751484501,0.337394479071688,0.345004976699754
"TN",2,0.783,0.84771948759747,0.98929841700322,0.817203403092484
"TN",2,0.946,0.898576309391725,1.20710541721264,1.06464478695614
"TN",2,1.09,1.56786771048872,1.18133730483619,1.36234538309189
"TN",2,0.932,0.628482936879863,0.752530755849136,0.91566556243368
"TN",2,0.582,0.893536643897693,0.604541964317499,0.676255296787967
"TN",2,0.838,0.692738308275348,0.651761651438794,0.834430985113772
